Property type,Bedroom,Bathroom,Furnished Status,Carpet Area,Construction Status,Floor No,SquareFeet,Facing,Car Parking,Total Price (INR),Address,BHK
Apartments,1,1,Unfurnished,420,Ready to Move,4,660,North,0,"₹ 40,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 660 ft2
Apartments,1,1,Unfurnished,650,Ready to Move,7,650,North-East,-,"₹ 44,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 650 ft2
Apartments,4,4,Furnished,2250,Ready to Move,12,2850,East,1,"₹ 3,10,00,000","Kharghar, Navi Mumbai, Maharashtra",4 Bds - 4 Ba - 2850 ft2
Houses & Villas,4,4,Unfurnished,2189,Under Construction,-,3000,East,-,"₹ 2,99,00,000","Panvel, Navi Mumbai, Maharashtra",4 Bds - 4 Ba - 3000 ft2
Apartments,2,1,Unfurnished,420,Ready to Move,4,640,-,-,"₹ 42,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 1 Ba - 640 ft2
Apartments,1,1,Semi-Furnished,300,Ready to Move,4,425,East,0,"₹ 26,00,000","Karanjade, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 425 ft2
Houses & Villas,1,1,Unfurnished,525,-,7,600,East,0,"₹ 60,00,000","Wahal Village, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 600 ft2
Apartments,1,1,Furnished,380,Ready to Move,4,435,East,1,"₹ 27,50,000","Karanjade, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 435 ft2
Apartments,2,2,Unfurnished,636,Ready to Move,7,1060,East,1,"₹ 85,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1060 ft2
Apartments,1,1,Unfurnished,282,Ready to Move,4,309,West,1,"₹ 30,00,000","Kharghar, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 309 ft2
Apartments,2,2,Unfurnished,700,Ready to Move,6,1100,West,1,"₹ 1,04,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1100 ft2
Apartments,1,1,Unfurnished,400,Under Construction,10,650,East,0,"₹ 25,00,000","Dapoli, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 650 ft2
Apartments,2,2,Unfurnished,891,Ready to Move,36,1246,West,1,"₹ 65,00,000","Panvel, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1246 ft2
Builder Floors,1,1,Unfurnished,305,Ready to Move,12,600,East,1,"₹ 30,00,000","New Panvel, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 600 ft2
Apartments,4+,1,Furnished,650,Ready to Move,6,650,South,0,"₹ 55,00,000","Ulwe, Navi Mumbai, Maharashtra",4+ Bds - 1 Ba - 650 ft2
Apartments,1,1,Unfurnished,380,Ready to Move,4,430,-,1,"₹ 36,50,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 430 ft2
Apartments,1,1,Unfurnished,230,Ready to Move,4,385,East,-,"₹ 21,50,000","Kamothe, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 385 ft2
Builder Floors,2,2,Unfurnished,680,Ready to Move,12,1080,East,1,"₹ 85,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1080 ft2
Builder Floors,2,2,Unfurnished,700,Ready to Move,7,1175,East,1,"₹ 78,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1175 ft2
Builder Floors,2,2,Unfurnished,700,Ready to Move,7,1150,East,1,"₹ 75,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1150 ft2
Apartments,2,2,Unfurnished,950,Ready to Move,7,1230,East,1,"₹ 95,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1230 ft2
Apartments,1,1,Unfurnished,425,Ready to Move,3,685,East,1,"₹ 4,00,000","Panvel, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 685 ft2
Apartments,2,2,Unfurnished,612,New Launch,40,1020,West,1,"₹ 87,90,000","Panvel, Maharashtra, India",2 Bds - 2 Ba - 1020 ft2
Apartments,1,2,Unfurnished,590,Ready to Move,4,700,East,0,"₹ 28,00,000","Old Panvel, Navi Mumbai, Maharashtra",1 Bds - 2 Ba - 700 ft2
Apartments,2,2,Semi-Furnished,500,Ready to Move,11,1050,-,1,"₹ 92,00,000","Ulwe, Navi  Mumbai, Maharashtra",2 Bds - 2 Ba - 1050 ft2
Apartments,1,1,Semi-Furnished,360,Ready to Move,7,690,West,1,"₹ 54,00,000","Kalamboli, Navi  Mumbai, Maharashtra",1 Bds - 1 Ba - 690 ft2
Apartments,1,1,Unfurnished,250,-,4,360,East,0,"₹ 17,00,000","Panvel, Navi  Mumbai, Maharashtra",1 Bds - 1 Ba - 360 ft2
Apartments,2,2,Semi-Furnished,750,Ready to Move,4,1300,East,1,"₹ 83,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1300 ft2
Apartments,2,2,Semi-Furnished,830,Under Construction,53,1200,East,1,"₹ 1,00,00,000","Kharghar, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1200 ft2
Builder Floors,2,2,Unfurnished,600,Ready to Move,12,1080,East,1,"₹ 90,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1080 ft2
Apartments,2,2,Semi-Furnished,676,Under Construction,31,1200,East,1,"₹ 92,00,000","Kharghar, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1200 ft2
Apartments,1,1,Semi-Furnished,350,Ready to Move,3,400,East,1,"₹ 21,00,000","Panvel, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 400 ft2
Builder Floors,1,1,Unfurnished,405,Under Construction,14,650,-,1,"₹ 51,50,000","Ulwe, Navi  Mumbai, Maharashtra",1 Bds - 1 Ba - 650 ft2
Apartments,2,2,Unfurnished,760,Ready to Move,7,987,East,1,"₹ 75,00,000","Kharghar, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 987 ft2
Apartments,1,1,Unfurnished,425,Ready to Move,7,615,East,1,"₹ 41,00,000","Karanjade, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 615 ft2
Apartments,1,1,Semi-Furnished,370,Ready to Move,7,620,West,0,"₹ 40,00,000","Karanjade, Navi  Mumbai, Maharashtra",1 Bds - 1 Ba - 620 ft2
Apartments,1,1,Unfurnished,310,Ready to Move,4,410,East,0,"₹ 27,00,000","Karanjade, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 410 ft2
Apartments,1,1,Semi-Furnished,450,Ready to Move,7,680,East,1,"₹ 33,00,000","Kharghar, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 680 ft2
Apartments,1,2,Semi-Furnished,480,Ready to Move,14,730,East,2,"₹ 33,00,000","Kharghar, Navi Mumbai, Maharashtra",1 Bds - 2 Ba - 730 ft2
Apartments,2,2,Furnished,750,Ready to Move,7,1120,North-East,1,"₹ 1,20,00,000","Kharghar, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1120 ft2
Apartments,1,1,Furnished,430,Ready to Move,7,430,East,1,"₹ 52,00,000","Wahal Village, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 430 ft2
Apartments,1,1,Unfurnished,410,Ready to Move,4,660,East,0,"₹ 37,50,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 660 ft2
Apartments,2,2,Semi-Furnished,825,Ready to Move,14,1250,West,2,"₹ 1,00,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1250 ft2
Apartments,1,1,Unfurnished,455,Ready to Move,7,615,East,-,"₹ 41,00,000","Karanjade, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 615 ft2
Apartments,1,1,Unfurnished,425,Ready to Move,4,650,West,0,"₹ 37,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 650 ft2
Apartments,2,2,Unfurnished,800,Ready to Move,4,1000,-,0,"₹ 63,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1000 ft2
Builder Floors,2,2,Unfurnished,542,Under Construction,11,850,East,1,"₹ 56,00,000","Kharghar, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 850 ft2
Apartments,1,1,Unfurnished,453,Ready to Move,7,550,North-West,0,"₹ 40,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 550 ft2
Apartments,2,2,Unfurnished,700,Ready to Move,12,1135,North-East,1,"₹ 97,00,000","Ulwe, Navi  Mumbai, Maharashtra",2 Bds - 2 Ba - 1135 ft2
Apartments,2,1,Unfurnished,500,Ready to Move,4,800,East,-,"₹ 42,00,000","Panvel, Navi Mumbai, Maharashtra",2 Bds - 1 Ba - 800 ft2
Builder Floors,2,2,Unfurnished,600,Ready to Move,12,1100,East,1,"₹ 85,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1100 ft2
Apartments,1,1,Unfurnished,400,Ready to Move,12,725,North-East,-,"₹ 65,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 725 ft2
Apartments,1,2,Semi-Furnished,415,Ready to Move,7,650,North,1,"₹ 50,00,000","Kharghar, Navi Mumbai, Maharashtra",1 Bds - 2 Ba - 650 ft2
Builder Floors,2,2,Unfurnished,650,Ready to Move,10,1150,East,1,"₹ 1,25,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1150 ft2
Builder Floors,1,2,Unfurnished,450,Under Construction,7,750,North-East,1,"₹ 40,00,000","Kharghar, Navi Mumbai, Maharashtra",1 Bds - 2 Ba - 750 ft2
Apartments,1,2,Semi-Furnished,430,Ready to Move,7,700,East,1,"₹ 52,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 2 Ba - 700 ft2
Apartments,2,2,Semi-Furnished,780,Ready to Move,30,1150,North-East,1,"₹ 1,25,00,000","Kharghar, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1150 ft2
Apartments,2,2,Unfurnished,555,Under Construction,34,1000,North-East,1,"₹ 74,51,000","Turbhe Sector 24, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1000 ft2
Apartments,1,1,Semi-Furnished,220,Ready to Move,4,400,East,1,"₹ 27,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 400 ft2
Apartments,2,2,Furnished,950,Ready to Move,7,1200,East,1,"₹ 90,00,000","Wahal Village, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1200 ft2
Apartments,1,1,Unfurnished,422,Ready to Move,40,670,East,1,"₹ 44,00,000","Kharghar, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 670 ft2
Apartments,3,3,Furnished,999,Ready to Move,20,1758,East,1,"₹ 1,95,00,000","Kharghar, Navi  Mumbai, Maharashtra",3 Bds - 3 Ba - 1758 ft2
Apartments,2,2,Unfurnished,750,Ready to Move,2,1072,East,1,"₹ 25,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1072 ft2
Houses & Villas,4,4+,Semi-Furnished,3500,Ready to Move,3,4900,North-East,3,"₹ 3,50,00,000","Nerul, Navi Mumbai, Maharashtra",4 Bds - 4+ Ba - 4900 ft2
Builder Floors,2,2,Unfurnished,680,Ready to Move,12,1080,East,1,"₹ 85,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1080 ft2
Houses & Villas,3,3,Unfurnished,1755,Under Construction,-,2500,-,-,"₹ 2,49,00,000","Panvel, Navi  Mumbai, Maharashtra",3 Bds - 3 Ba - 2500 ft2
Apartments,1,2,Unfurnished,400,Ready to Move,4,630,East,0,"₹ 31,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 2 Ba - 630 ft2
Builder Floors,2,2,Unfurnished,800,Ready to Move,14,1300,East,1,"₹ 1,65,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1300 ft2
Houses & Villas,3,3,Unfurnished,1624,Under Construction,2,2800,East,1,"₹ 2,12,00,000","Panvel, Navi Mumbai, Maharashtra",3 Bds - 3 Ba - 2800 ft2
Apartments,1,1,Unfurnished,558,Ready to Move,1,665,East,1,"₹ 12,00,000","Karanjade, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 665 ft2
Apartments,1,1,Unfurnished,220,Ready to Move,4,400,East,0,"₹ 27,00,000","Ulwe, Navi  Mumbai, Maharashtra",1 Bds - 1 Ba - 400 ft2
Builder Floors,1,1,Unfurnished,400,Ready to Move,4,650,East,0,"₹ 33,00,000","Wahal Village, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 650 ft2
Apartments,1,1,Unfurnished,369,Under Construction,19,650,-,-,"₹ 38,00,000","Panvel, Maharashtra, India",1 Bds - 1 Ba - 650 ft2
Builder Floors,2,2,Unfurnished,650,Under Construction,45,1000,East,1,"₹ 1,02,00,000","Kharghar, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1000 ft2
Builder Floors,3,3,Unfurnished,1200,Under Construction,29,1750,West,2,"₹ 2,90,00,000","CBD Belapur, Navi Mumbai, Maharashtra",3 Bds - 3 Ba - 1750 ft2
Apartments,1,2,Unfurnished,400,Ready to Move,4,580,East,0,"₹ 50,00,000","Nerul, Navi Mumbai, Maharashtra",1 Bds - 2 Ba - 580 ft2
Apartments,2,2,Semi-Furnished,705,Ready to Move,20,1072,East,1,"₹ 89,95,000","Turbhe Sector 24, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1072 ft2
Apartments,3,2,Unfurnished,856,Ready to Move,12,1020,East,1,"₹ 22,00,000","Karanjade, Navi Mumbai, Maharashtra",3 Bds - 2 Ba - 1020 ft2
Apartments,1,1,Unfurnished,400,Ready to Move,3,550,East,0,"₹ 25,00,000","Panvel, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 550 ft2
Builder Floors,2,2,Unfurnished,750,Under Construction,36,1130,-,1,"₹ 1,07,00,000","Panvel, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1130 ft2
Apartments,2,2,Unfurnished,649,Under Construction,14,950,East,1,"₹ 35,00,000","Panvel, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 950 ft2
Apartments,1,1,Unfurnished,450,Ready to Move,4,610,South,0,"₹ 43,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 610 ft2
Apartments,1,2,Semi-Furnished,450,Ready to Move,4,625,North-East,1,"₹ 41,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 2 Ba - 625 ft2
Apartments,2,2,Unfurnished,680,Ready to Move,4,1085,East,0,"₹ 55,00,000","Karanjade, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1085 ft2
Apartments,3,3,Unfurnished,554,Under Construction,33,900,East,1,"₹ 72,00,000","Kamothe, Navi Mumbai, Maharashtra",3 Bds - 3 Ba - 900 ft2
Apartments,2,2,Unfurnished,848,Ready to Move,7,1010,East,1,"₹ 22,00,000","Kharghar, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1010 ft2
Builder Floors,1,1,Unfurnished,310,Ready to Move,4,500,East,1,"₹ 32,00,000","Ulwe, Navi  Mumbai, Maharashtra",1 Bds - 1 Ba - 500 ft2
Apartments,1,1,Unfurnished,390,New Launch,7,627,East,0,"₹ 36,90,000","Panvel, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 627 ft2
Builder Floors,2,2,Unfurnished,600,Ready to Move,12,1080,East,1,"₹ 90,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1080 ft2
Apartments,3,3,Unfurnished,915,Under Construction,25,1520,East,1,"₹ 1,27,00,000","Kharghar, Navi Mumbai, Maharashtra",3 Bds - 3 Ba - 1520 ft2
Apartments,1,1,Unfurnished,344,Ready to Move,7,399,East,1,"₹ 20,00,000","Kamothe, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 399 ft2
Apartments,2,2,Unfurnished,1205,Under Construction,30,1750,East,1,"₹ 2,90,00,000","Nerul, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1750 ft2
Builder Floors,3,3,Unfurnished,1400,Ready to Move,32,2000,North,1,"₹ 1,85,00,000","Panvel, Navi  Mumbai, Maharashtra",3 Bds - 3 Ba - 2000 ft2
Apartments,1,1,Unfurnished,436,Ready to Move,3,609,East,1,"₹ 70,00,000","Kharghar, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 609 ft2
Apartments,3,3,Semi-Furnished,700,Under Construction,29,1134,East,1,"₹ 80,00,000","Kharghar, Navi Mumbai, Maharashtra",3 Bds - 3 Ba - 1134 ft2
Apartments,3,2,Unfurnished,970,Under Construction,33,1400,South-East,1,"₹ 1,50,00,000","Palaspe Phata, Navi Mumbai, Maharashtra",3 Bds - 2 Ba - 1400 ft2
Builder Floors,1,1,Unfurnished,390,Ready to Move,6,630,North,0,"₹ 42,00,000","Wahal Village, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 630 ft2
Apartments,1,1,Unfurnished,410,Ready to Move,7,670,-,-,"₹ 39,50,000","Karanjade, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 670 ft2
Apartments,2,2,Unfurnished,655,Ready to Move,4,780,East,1,"₹ 19,00,000","Panvel, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 780 ft2
Builder Floors,2,2,Unfurnished,700,Ready to Move,7,1180,East,1,"₹ 78,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1180 ft2
Builder Floors,1,2,Unfurnished,380,Under Construction,7,630,North-East,0,"₹ 37,00,000","Wahal Village, Navi Mumbai, Maharashtra",1 Bds - 2 Ba - 630 ft2
Apartments,1,2,Semi-Furnished,450,Ready to Move,4,768,-,0,"₹ 55,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 2 Ba - 768 ft2
Apartments,1,1,Unfurnished,425,Ready to Move,4,650,East,1,"₹ 42,00,000","Wahal Village, Navi  Mumbai, Maharashtra",1 Bds - 1 Ba - 650 ft2
Apartments,2,2,Unfurnished,630,New Launch,36,1050,North,1,"₹ 1,12,00,000","Kharghar, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1050 ft2
Apartments,1,1,Unfurnished,371,Ready to Move,7,666,West,1,"₹ 65,00,000","Kharghar, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 666 ft2
Apartments,2,1,Unfurnished,500,Ready to Move,4,700,North-West,0,"₹ 44,00,000","Kamothe, Navi Mumbai, Maharashtra",2 Bds - 1 Ba - 700 ft2
Apartments,2,2,Furnished,800,Ready to Move,-,900,East,-,"₹ 1,15,65,675","Seawoods, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 900 ft2
Apartments,1,-,Unfurnished,410,Under Construction,13,715,North-East,0,"₹ 52,00,000","Ulwe, Navi Mumbai, Maharashtra",-
Houses & Villas,3,3,Unfurnished,1400,Ready to Move,7,2000,East,1,"₹ 2,12,00,000","Old Panvel, Navi Mumbai, Maharashtra",3 Bds - 3 Ba - 2000 ft2
Apartments,2,2,Unfurnished,865,Ready to Move,-,960,West,1,"₹ 60,00,000","Kharghar, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 960 ft2
Builder Floors,2,2,Unfurnished,650,Under Construction,7,1150,East,1,"₹ 85,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1150 ft2
Houses & Villas,2,2,Semi-Furnished,1200,Ready to Move,5,3000,-,0,"₹ 5,50,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 3000 ft2
Builder Floors,2,2,Unfurnished,700,Ready to Move,10,1200,East,1,"₹ 1,25,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1200 ft2
Builder Floors,2,2,Unfurnished,600,Under Construction,7,1100,East,1,"₹ 85,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1100 ft2
Builder Floors,1,2,Semi-Furnished,245,Ready to Move,4,365,North,1,"₹ 12,90,000","Panvel, Maharashtra, India",1 Bds - 2 Ba - 365 ft2
Apartments,2,2,Unfurnished,780,Under Construction,7,1190,West,1,"₹ 87,00,000","Ulwe, Navi  Mumbai, Maharashtra",2 Bds - 2 Ba - 1190 ft2
Apartments,2,2,Unfurnished,580,Ready to Move,7,950,East,1,"₹ 75,00,000","Kamothe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 950 ft2
Apartments,1,1,Unfurnished,401,New Launch,33,670,North,0,"₹ 44,00,000","Kharghar, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 670 ft2
Builder Floors,1,2,Semi-Furnished,345,Ready to Move,4,485,North-East,0,"₹ 18,00,000","Panvel, Maharashtra, India",1 Bds - 2 Ba - 485 ft2
Apartments,1,2,Semi-Furnished,400,Ready to Move,4,700,East,1,"₹ 35,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 2 Ba - 700 ft2
Apartments,2,2,Unfurnished,522,New Launch,36,870,East,1,"₹ 90,00,000","Kharghar, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 870 ft2
Builder Floors,2,2,Unfurnished,600,Ready to Move,12,1170,East,1,"₹ 85,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1170 ft2
Apartments,3,3,Semi-Furnished,1085,Ready to Move,15,1530,North-East,1,"₹ 2,25,00,000","Kharghar, Navi Mumbai, Maharashtra",3 Bds - 3 Ba - 1530 ft2
Apartments,2,2,Unfurnished,810,Under Construction,15,1349,West,1,"₹ 1,10,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1349 ft2
Apartments,1,1,Unfurnished,387,Ready to Move,14,440,West,1,"₹ 40,00,000","Kharghar, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 440 ft2
Builder Floors,2,2,Unfurnished,700,Ready to Move,7,1150,East,1,"₹ 75,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1150 ft2
Apartments,1,1,Unfurnished,425,Ready to Move,7,225,East,3+,"₹ 28,00,000","Wadghar Village, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 225 ft2
Apartments,1,2,Unfurnished,410,Ready to Move,7,690,North-East,0,"₹ 42,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 2 Ba - 690 ft2
Apartments,2,2,Unfurnished,665,Ready to Move,15,1039,West,1,"₹ 85,00,000","Kharghar, Navi  Mumbai, Maharashtra",2 Bds - 2 Ba - 1039 ft2
Apartments,3,3,Unfurnished,1212,Ready to Move,36,1650,North,1,"₹ 92,00,000","Panvel, Navi Mumbai, Maharashtra",3 Bds - 3 Ba - 1650 ft2
Apartments,1,2,Unfurnished,415,Ready to Move,6,710,East,0,"₹ 52,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 2 Ba - 710 ft2
Apartments,2,2,Unfurnished,650,Under Construction,45,950,West,1,"₹ 1,05,00,000","Kharghar, Navi  Mumbai, Maharashtra",2 Bds - 2 Ba - 950 ft2
Apartments,2,2,Semi-Furnished,700,Ready to Move,7,1020,East,0,"₹ 65,00,000","Karanjade, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1020 ft2
Apartments,1,2,Unfurnished,370,Under Construction,5,550,East,0,"₹ 35,00,000","Seawoods, Navi Mumbai, Maharashtra",1 Bds - 2 Ba - 550 ft2
Apartments,2,2,Unfurnished,850,Ready to Move,13,1100,East,1,"₹ 90,00,000","Wahal Village, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1100 ft2
Apartments,1,2,Unfurnished,390,Under Construction,7,610,East,0,"₹ 37,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 2 Ba - 610 ft2
Apartments,1,2,Unfurnished,511,New Launch,7,715,East,0,"₹ 47,00,000","Panvel, Maharashtra, India",1 Bds - 2 Ba - 715 ft2
Apartments,2,2,Unfurnished,780,Under Construction,37,1000,East,1,"₹ 1,20,00,000","Panvel, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1000 ft2
Apartments,1,2,Unfurnished,444,Under Construction,7,740,East,0,"₹ 45,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 2 Ba - 740 ft2
Apartments,2,2,Unfurnished,843,Ready to Move,-,960,North,-,"₹ 58,00,000","Kharghar, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 960 ft2
Apartments,1,1,Unfurnished,360,Ready to Move,4,600,-,-,"₹ 36,00,000","Ulwe, Navi Mumbai, Maharashtra",1 Bds - 1 Ba - 600 ft2
Builder Floors,2,2,Unfurnished,600,Under Construction,7,1150,East,1,"₹ 85,00,000","Ulwe, Navi Mumbai, Maharashtra",2 Bds - 2 Ba - 1150 ft2
